4.09,0.235914
4.10,0.202164
4.11,0.396927
4.12,0.481188
4.13,0.459275
4.14,0.439560
4.16,0.401639
4.17,0.452570
4.18,0.365016
4.19,0.331183
4.20,0.287098
4.21,0.297008
4.23,0.289274
4.24,0.402293
4.25,0.382421
4.26,0.293799
4.27,0.334611
4.28,0.266091
4.30,0.222778
4.31,0.288067
4.32,0.332461
4.33,0.286595
4.34,0.284737
4.35,0.177938
4.37,0.193118
4.38,0.266407
4.39,0.308748
4.40,0.301370
4.41,0.313684
4.42,0.202080
4.44,0.223360
4.45,0.230842
4.46,0.225042
4.47,0.217187
4.48,0.130647
4.49,0.187148
4.50,0.197552
4.52,0.175668
4.53,0.165724
4.54,0.160481
4.55,0.161309
4.56,0.136720
4.57,0.117920
4.59,0.110757
4.60,0.105575
4.61,0.092270
4.62,0.076303
4.63,0.075310
4.64,0.105269
4.66,0.097848
4.67,0.118702
4.68,0.116016
4.69,0.457336
4.70,0.561791
4.71,0.534789
4.73,0.635362
4.74,0.556217
4.75,0.533646
4.76,0.413431
4.77,0.476425
4.78,0.371871
4.79,0.508865
4.81,0.594993
4.82,0.482560
4.83,0.759265
4.84,0.777235
4.85,0.720685
4.86,0.697277
4.88,0.652563
4.89,0.473431
4.90,0.394979
4.91,0.469623
4.92,0.600036
4.93,0.601284
4.95,0.531525
4.96,0.480084
4.97,0.484244
4.98,0.595743
4.99,0.699309
5.00,0.731144
5.02,0.650127
5.03,0.661508
5.04,0.320253
5.05,0.324634
5.06,0.372142
5.07,0.537233
5.09,0.627361
5.10,0.532007
5.11,0.603932
5.12,0.573763
5.13,0.442771
5.14,0.488782
5.15,0.455025
5.17,0.532507
5.18,0.450058
5.19,0.341678
5.20,0.306420
5.21,0.301310
5.22,0.227978
5.24,0.383903
5.25,0.374772
5.26,0.460041
5.27,0.396030
5.28,0.292413
5.29,0.303497
5.31,0.430153
5.32,0.389320
5.33,0.332956
5.34,0.230810
5.35,0.512354
5.36,0.617412
5.38,0.487456
5.39,0.350787
5.40,0.378717
5.41,0.444275
5.42,0.426782
5.43,0.612343
5.45,0.575668
5.46,0.548149
5.47,0.396489
5.48,0.403187
5.49,0.505589
5.50,0.480764
5.51,0.513079
5.53,0.552991
5.54,0.426334
5.55,0.337417
5.56,0.330493
5.57,0.420452
5.58,0.536615
5.60,0.447836
5.61,0.376720
5.62,0.476430
5.63,0.527317
5.64,0.545854
5.65,0.546370
5.67,0.542563
5.68,0.378067
5.69,0.385248
5.70,0.493420
5.71,0.511056
5.72,0.516342
5.74,0.628157
5.75,0.436600
5.76,0.345081
5.77,0.534258
5.78,0.629888
5.79,0.519012
5.80,0.401095
5.82,0.459558
5.83,0.539787
5.84,0.397748
5.85,0.351099
5.86,0.486583
5.87,0.650469
5.89,0.579146
5.90,0.407666
5.91,0.521579
5.92,0.640367
5.93,0.434098
5.94,0.445314
5.96,0.385242
5.97,0.481789
5.98,0.456344
5.99,0.414543
6.00,0.464472
6.01,0.447337
6.03,0.573568
6.04,0.504672
6.05,0.426363
6.06,0.426884
6.07,0.462451
6.08,0.550809
6.10,0.483148
6.11,0.511619
6.12,0.516188
6.13,0.504320
6.14,0.547759
6.15,0.507116
6.16,0.426045
6.18,0.276896
6.19,0.213083
6.20,0.382836
6.21,0.567819
6.22,0.584579
6.23,0.475090
6.25,0.557153
6.26,0.663414
6.27,0.546177
6.28,0.655140
6.29,0.546137
6.30,0.587459
6.32,0.445098
6.33,0.491099
6.34,0.620416
6.35,0.579663
6.36,0.540374
6.37,0.387282
6.39,0.346309
6.40,0.310933
6.41,0.358169
6.42,0.466342
6.43,0.319082
6.44,0.298493
6.46,0.240890
6.47,0.245004
6.48,0.195822
6.49,0.259270
6.50,0.441346
6.51,0.500854
6.52,0.519412
6.54,0.298249
6.55,0.340245
6.56,0.399325
6.57,0.425259
6.58,0.402275
6.59,0.287908
6.61,0.410352
6.62,0.436070
6.63,0.444813
6.64,0.422452
6.65,0.298616
6.66,0.380610
6.68,0.455418
6.69,0.454485
6.70,0.414379
6.71,0.421931
6.72,0.378834
6.73,0.384937
6.75,0.357873
6.76,0.338400
6.77,0.321714
6.78,0.278973
6.79,0.353434
6.80,0.323605
6.82,0.340456
6.83,0.334257
6.84,0.253853
6.85,0.199088
6.86,0.200388
6.87,0.270528
6.88,0.257482
6.90,0.357772
6.91,0.317667
6.92,0.359563
6.93,0.397849
6.94,0.384036
6.95,0.444949
6.97,0.406862
6.98,0.375547
6.99,0.401487
7.00,0.463818
7.01,0.460522
7.02,0.524438
7.04,0.471260
7.05,0.321044
7.06,0.357830
7.07,0.304463
7.08,0.487200
7.09,0.484636
7.11,0.802214
7.12,0.798774
7.13,0.584933
7.14,0.563457
7.15,0.393922
7.16,0.562881
7.17,0.412950
7.19,0.461185
7.20,0.500226
7.21,0.388618
7.22,0.481458
7.23,0.460376
7.24,0.544016
7.26,0.405832
7.27,0.485918
7.28,0.555998
7.29,0.555564
7.30,0.594672
7.31,0.520466
7.33,0.520160
7.34,0.417651
7.35,0.527874
7.36,0.538261
7.37,0.468594
7.38,0.481240
7.40,0.309337
7.41,0.309251
7.42,0.348538
7.43,0.429516
7.44,0.367096
7.45,0.293864
7.47,0.302066
7.48,0.209636
7.49,0.326400
7.50,0.339540
7.51,0.459584
7.52,0.293112
7.53,0.301915
7.55,0.480755
7.56,0.579259
7.57,0.395595
7.58,0.461843
7.59,0.440164
7.60,0.440082
7.62,0.303042
7.63,0.306312
7.64,0.319980
7.65,0.517744
7.66,0.429904
7.67,0.325353
7.69,0.412904
7.70,0.413791
7.71,0.560058
7.72,0.388231
7.73,0.448145
7.74,0.547890
7.76,0.536218
7.77,0.609601
7.78,0.391743
7.79,0.395534
7.80,0.322209
7.81,0.373179
7.83,0.481682
7.84,0.445207
7.85,0.492192
7.86,0.455936
7.87,0.470875
7.88,0.313435
7.89,0.362332
7.91,0.442082
7.92,0.424371
7.93,0.474164
7.94,0.373550
7.95,0.361562
7.96,0.367060
7.98,0.407824
7.99,0.437479
8.00,0.408837
8.01,0.510466
8.02,0.488447
8.03,0.586004
8.05,0.556290
8.06,0.348898
8.07,0.316149
8.08,0.374286
8.09,0.541287
8.10,0.502387
8.12,0.480710
8.13,0.484952
8.14,0.518279
8.15,0.551133
8.16,0.473661
8.17,0.428325
8.19,0.549603
8.20,0.589155
8.21,0.579158
8.22,0.523467
8.23,0.409116
8.24,0.462655
8.25,0.425854
8.27,0.499201
8.28,0.466646
8.29,0.461095
8.30,0.715185
8.31,0.590599
8.32,0.411061
8.34,0.280020
8.35,0.303038
8.36,0.432456
8.37,0.426935
8.38,0.469824
8.39,0.466758
8.41,0.450331
8.42,0.418281
8.43,0.446164
8.44,0.432568
8.45,0.445847
8.46,0.441299
8.48,0.444527
8.49,0.482347
8.50,0.496714
8.51,0.532093
8.52,0.351452
8.53,0.328509
8.54,0.307473
8.56,0.383849
8.57,0.373199
8.58,0.395504
8.59,0.336620
8.60,0.264084
8.61,0.301131
8.63,0.229558
8.64,0.344957
8.65,0.340225
8.66,0.366233
8.67,0.348905
8.68,0.303602
8.70,0.364482
8.71,0.334944
8.72,0.471550
8.73,0.270469
8.74,0.261323
8.75,0.398596
8.77,0.395709
8.78,0.433857
8.79,0.400146
8.80,0.398484
8.81,0.299803
8.82,0.333869
8.84,0.307954
8.85,0.237152
8.86,0.288240
8.87,0.301950
8.88,0.353954
8.89,0.424039
8.90,0.441319
8.92,0.361224
8.93,0.317198
8.94,0.513273
8.95,0.548452
8.96,0.504926
8.97,0.489007
8.99,0.313034
9.00,0.299952
9.01,0.391315
9.02,0.382062
9.03,0.472670
9.04,0.489473
9.06,0.443900
9.07,0.359218
9.08,0.354605
9.09,0.399682
9.10,0.477771
9.11,0.471392
9.13,0.408704
9.14,0.357997
9.15,0.403138
9.16,0.409120
9.17,0.357703
9.18,0.323981
9.20,0.311037
9.21,0.298872
9.22,0.348589
9.23,0.361100
9.24,0.332580
9.25,0.313080
9.26,0.433648
9.28,0.506484
9.29,0.529064
9.30,0.404702
9.31,0.435944
9.32,0.571160
9.33,0.649524
9.35,0.538244
9.36,0.396588
9.37,0.271867
9.38,0.477926
9.39,0.494457
9.40,0.424754
9.42,0.286292
9.43,0.327250
9.44,0.473103
9.45,0.431687
9.46,0.451228
9.47,0.387968
9.49,0.341993
9.50,0.485087
9.51,0.650417
9.52,0.632872
9.53,0.574120
9.54,0.440000
9.56,0.417702
9.57,0.444107
9.58,0.432547
9.59,0.361798
9.60,0.371119
9.61,0.447592
9.62,0.462183
9.64,0.492654
9.65,0.478483
9.66,0.392863
9.67,0.395746
9.68,0.429860
9.69,0.431563
9.71,0.401088
9.72,0.489332
9.73,0.481594
9.74,0.434528
9.75,0.410303
9.76,0.314127
9.78,0.368275
9.79,0.427546
9.80,0.316297
9.81,0.434817
9.82,0.616973
9.83,0.565911
9.85,0.455382
9.86,0.476701
9.87,0.602975
9.88,0.456857
9.89,0.454103
9.90,0.575195
9.91,0.543427
9.93,0.320692
9.94,0.413877
9.95,0.596815
9.96,0.583307
9.97,0.540470
9.98,0.545434
10.00,0.525958
10.01,0.430521
10.02,0.415917
10.03,0.482806
10.04,0.457339
10.05,0.410763
10.07,0.325021
10.08,0.475298
10.09,0.524072
10.10,0.488055
10.11,0.433542
10.12,0.513004
10.14,0.442066
10.15,0.466032
10.16,0.380285
10.17,0.595679
10.18,0.638476
10.19,0.559648
10.21,0.382736
10.22,0.503454
10.23,0.501285
10.24,0.338173
10.25,0.380823
10.26,0.330804
10.27,0.316600
10.29,0.476686
10.30,0.383662
10.31,0.351826
10.32,0.433053
10.33,0.295290
10.34,0.205474
10.36,0.294982
10.37,0.272001
10.38,0.287178
10.39,0.402147
10.40,0.346858
10.41,0.256457
10.43,0.337277
10.44,0.296889
10.45,0.351442
10.46,0.464996
10.47,0.458965
10.48,0.406484
10.50,0.415005
10.51,0.442531
10.52,0.487030
10.53,0.497933
10.54,0.322311
10.55,0.349855
10.57,0.426352
10.58,0.439018
10.59,0.376402
10.60,0.332208
10.61,0.278960
10.62,0.344004
10.63,0.373766
10.65,0.270143
10.66,0.194977
10.67,0.215378
10.68,0.361500
10.69,0.764760
10.70,0.693574
10.72,0.593844
10.73,0.288059
10.74,0.342417
10.75,0.470639
10.76,0.454139
10.77,0.502895
10.79,0.397146
10.80,0.436258
10.81,0.403368
10.82,0.390312
10.83,0.371599
10.84,0.500671
10.86,0.521771
10.87,0.397657
10.88,0.424086
10.89,0.338782
10.90,0.343636
10.91,0.464066
10.92,0.438903
10.94,0.347633
10.95,0.317550
10.96,0.330222
10.97,0.355780
10.98,0.371102
10.99,0.274799
11.01,0.407832
11.02,0.451715
11.03,0.454353
11.04,0.356063
11.05,0.347185
11.06,0.401178
11.08,0.571964
11.09,0.437265
11.10,0.508014
11.11,0.486468
11.12,0.534518
11.13,0.592890
11.15,0.583478
11.16,0.619118
11.17,0.514155
11.18,0.581289
11.19,0.516138
11.20,0.543453
11.22,0.530893
11.23,0.427639
11.24,0.463562
11.25,0.600434
11.26,0.566395
11.27,0.375857
11.28,0.370485
11.30,0.567927
11.31,0.624644
11.32,0.631738
11.33,0.544331
11.34,0.668690
11.35,0.767254
11.37,0.696307
11.38,0.563147
11.39,0.464486
11.40,0.403538
11.41,0.683233
11.42,0.632906
11.44,0.586414
11.45,0.354453
11.46,0.391753
11.47,0.475525
11.48,0.442274
11.49,0.330447
11.51,0.298004
11.52,0.361248
11.53,0.339717
11.54,0.380686
11.55,0.164696
11.56,0.258945
11.58,0.350728
11.59,0.422572
11.60,0.363805
11.61,0.253163
11.62,0.430881
11.63,0.409843
11.64,0.359026
11.66,0.253882
11.67,0.293462
11.68,0.442377
11.69,0.463588
11.70,0.375402
11.71,0.307809
11.73,0.463165
11.74,0.440303
11.75,0.371239
11.76,0.274735
11.77,0.375284
11.78,0.409297
11.80,0.409498
11.81,0.350839
11.82,0.262555
11.83,0.410225
11.84,0.448493
11.85,0.431887
11.87,0.343796
11.88,0.207612
11.89,0.449698
11.90,0.646524
11.91,0.730891
11.92,0.688564
11.94,0.490767
11.95,0.299388
11.96,0.358238
11.97,0.388203
11.98,0.485502
11.99,0.499720
12.00,0.352157
12.02,0.567284
12.03,0.579499
12.04,0.564407
12.05,0.518997
12.06,0.391980
12.07,0.555300
12.09,0.615207
12.10,0.512545
12.11,0.400766
12.12,0.439287
12.13,0.526250
12.14,0.554835
12.16,0.512803
12.17,0.336863
12.18,0.439546
12.19,0.536285
12.20,0.538086
12.21,0.599988
12.23,0.494786
12.24,0.546933
12.25,0.628088
12.26,0.620129
12.27,0.453419
12.28,0.507568
12.29,0.637902
12.31,0.618146
12.32,0.550385
12.33,0.447065
12.34,0.554120
12.35,0.536217
12.36,0.621607
12.38,0.428026
12.39,0.308734
12.40,0.597225
12.41,0.632853
12.42,0.564055
12.43,0.464675
12.45,0.522284
12.46,0.573072
12.47,0.702924
12.48,0.537799
12.49,0.543938
12.50,0.695725
12.52,0.572323
12.53,0.434274
12.54,0.367528
12.55,0.402391
12.56,0.514804
12.57,0.525205
12.59,0.341538
12.60,0.447040
12.61,0.496489
12.62,0.459617
12.63,0.431824
12.64,0.346669
12.65,0.374672
12.67,0.546984
12.68,0.662107
12.69,0.557543
12.70,0.232646
12.71,0.348523
12.72,0.451676
12.74,0.433030
12.75,0.334787
12.76,0.291395
12.77,0.411053
12.78,0.445902
12.79,0.308915
12.81,0.206802
12.82,0.309828
12.83,0.318540
12.84,0.351703
12.85,0.465678
12.86,0.406786
12.88,0.358552
12.89,0.394929
12.90,0.450223
12.91,0.473654
12.92,0.477846
12.93,0.462815
12.95,0.484796
12.96,0.461848
12.97,0.413534
12.98,0.502069
12.99,0.457894
13.00,0.383179
13.01,0.347290
13.03,0.385151
13.04,0.418826
13.05,0.375270
13.06,0.312569
13.07,0.381348
13.08,0.465866
13.10,0.628459
13.11,0.523813
13.12,0.524609
13.13,0.580994
13.14,0.438883
13.15,0.373027
13.17,0.345992
13.18,0.289046
13.19,0.199268
13.20,0.283087
13.21,0.422600
13.22,0.427248
13.24,0.357032
13.25,0.294149
13.26,0.324916
13.27,0.377472
13.28,0.391949
13.29,0.372793
13.31,0.327525
13.32,0.413386
13.33,0.397684
13.34,0.460220
13.35,0.451279
13.36,0.388835
13.37,0.376679
13.39,0.395341
13.40,0.428092
13.41,0.376073
13.42,0.301263
13.43,0.417366
13.44,0.517200
13.46,0.484274
13.47,0.439865
13.48,0.492350
13.49,0.345676
13.50,0.321844
13.51,0.348692
13.53,0.434081
13.54,0.423655
13.55,0.387142
13.56,0.344375
13.57,0.403835
13.58,0.431057
13.60,0.432927
13.61,0.312804
13.62,0.287363
13.63,0.323420
13.64,0.459943
13.65,0.326942
13.66,0.290043
13.68,0.452398
13.69,0.529647
13.70,0.672505
13.71,0.527503
13.72,0.448898
13.73,0.418336
13.75,0.400222
13.76,0.392406
13.77,0.408794
13.78,0.339295
13.79,0.340239
13.80,0.370070
13.82,0.446850
13.83,0.393348
13.84,0.405332
13.85,0.345891
13.86,0.238090
13.87,0.381200
13.89,0.527413
13.90,0.388858
13.91,0.270504
13.92,0.335121
13.93,0.477524
13.94,0.385198
13.96,0.382575
13.97,0.328005
13.98,0.444712
13.99,0.342740
14.00,0.341421
14.01,0.291110
14.02,0.398353
14.04,0.322988
14.05,0.383186
14.06,0.329792
14.07,0.405842
14.08,0.474608
14.09,0.414635
14.11,0.417718
14.12,0.337167
14.13,0.464641
14.14,0.415781
14.15,0.378637
14.16,0.356802
14.18,0.478524
14.19,0.412007
14.20,0.371687
14.21,0.317380
14.22,0.430788
14.23,0.529327
14.25,0.453749
14.26,0.516668
14.27,0.512242
14.28,0.562214
14.29,0.684018
14.30,0.829467
14.32,0.709762
14.33,0.803112
14.34,0.647619
14.35,0.470285
14.36,0.413623
14.37,0.526506
14.38,0.633072
14.40,0.644228
14.41,0.291644
14.42,0.454454
14.43,0.503046
14.44,0.435754
14.45,0.668199
14.47,0.691996
14.48,0.664079
14.49,0.661730
14.50,0.639836
14.51,0.464129
14.52,0.666725
14.54,0.538207
14.55,0.502105
14.56,0.331941
14.57,0.265017
14.58,0.366839
14.59,0.416615
14.61,0.732918
14.62,0.634029
14.63,0.496846
14.64,0.480584
14.65,0.464955
14.66,0.593700
14.68,0.538010
14.69,0.390701
14.70,0.375085
14.71,0.440403
14.72,0.547280
14.73,0.781170
14.74,0.615895
14.76,0.548076
14.77,0.601328
14.78,0.483226
14.79,0.548717
14.80,0.583057
14.81,0.473803
14.83,0.372118
14.84,0.327976
14.85,0.364029
14.86,0.387844
14.87,0.612762
14.88,0.661715
14.90,0.775397
14.91,0.596683
14.92,0.341802
14.93,0.410204
14.94,0.570823
14.95,0.567036
14.97,0.577767
14.98,0.279964
14.99,0.494411
15.00,0.525205
15.01,0.638231
15.02,0.602482
15.03,0.704825
15.05,0.598685
15.06,0.619722
15.07,0.541346
15.08,0.572644
15.09,0.341714
15.10,0.292292
15.12,0.527694
15.13,0.475025
15.14,0.515252
15.15,0.616197
15.16,0.624935
15.17,0.422049
15.19,0.552658
15.20,0.669013
15.21,0.678805
15.22,0.523622
15.23,0.393225
15.24,0.492977
15.26,0.681368
15.27,0.515031
15.28,0.339899
15.29,0.355771
15.30,0.532854
15.31,0.418849
15.33,0.341021
15.34,0.427722
15.35,0.542354
15.36,0.645263
15.37,0.579140
15.38,0.288315
15.39,0.526707
15.41,0.557573
15.42,0.536746
15.43,0.417629
15.44,0.447724
15.45,0.398730
15.46,0.491792
15.48,0.568201
15.49,0.729176
15.50,0.850994
15.51,0.789619
15.52,0.751199
15.53,0.740113
15.55,0.560684
15.56,0.649650
15.57,0.624411
15.58,0.464960
15.59,0.544769
15.60,0.500386
15.62,0.429423
15.63,0.487049
15.64,0.587550
15.65,0.681505
15.66,0.597148
15.67,0.522057
15.69,0.515974
15.70,0.496757
15.71,0.516239
15.72,0.588279
15.73,0.555571
15.74,0.504534
15.75,0.564231
15.77,0.499665
15.78,0.438139
15.79,0.359996
15.80,0.440062
15.81,0.458340
15.82,0.421226
15.84,0.516420
15.85,0.617788
15.86,0.535610
15.87,0.732642
15.88,0.788689
15.89,0.724533
15.91,0.688984
15.92,0.695080
15.93,0.530711
15.94,0.480054
15.95,0.452884
15.96,0.548812
15.98,0.501668
15.99,0.407375
16.00,0.273652
16.01,0.317882
16.02,0.388028
16.03,0.315921
16.04,0.192669
16.06,0.232528
16.07,0.241234
16.08,0.286358
16.09,0.397052
16.10,0.523087
16.11,0.495981
16.13,0.369303
16.14,0.292094
16.15,0.249511
16.16,0.306312
16.17,0.249652
16.18,0.370693
16.20,0.305638
16.21,0.148648
16.22,0.241754
16.23,0.186017
16.24,0.220495
16.25,0.241917
16.27,0.278573
16.28,0.212132
16.29,0.166836
16.30,0.257208
16.31,0.205795
16.32,0.233541
16.34,0.251423
16.35,0.320505
16.36,0.198334
16.37,0.206823
16.38,0.244358
16.39,0.213040
16.40,0.216463
16.42,0.161979
16.43,0.221426
16.44,0.179536
16.45,0.216542
16.46,0.185237
16.47,0.232492
16.49,0.185975
16.50,0.225283
16.51,0.233445
16.52,0.153349
16.53,0.188663
16.54,0.264010
16.56,0.304663
16.57,0.284790
16.58,0.215706
16.59,0.276213
16.60,0.235111
16.61,0.275708
16.63,0.292167
16.64,0.274499
16.65,0.219010
16.66,0.216645
16.67,0.282006
16.68,0.664311
16.70,0.681964
16.71,0.621520
16.72,0.723635
16.73,0.446033
16.74,0.466106
16.75,0.381860
16.76,0.398891
16.78,0.415454
16.79,0.272064
16.80,0.301546
16.81,0.282132
16.82,0.303748
16.83,0.310592
16.85,0.389130
16.86,0.379170
16.87,0.285178
16.88,0.310419
16.89,0.346049
16.90,0.379117
16.92,0.306739
16.93,0.371548
16.94,0.411290
16.95,0.323566
16.96,0.365594
16.97,0.352473
16.99,0.385369
17.00,0.349799
17.01,0.522739
17.02,0.637876
17.03,0.493549
17.04,0.269546
17.06,0.227442
17.07,0.333520
17.08,0.388122
17.09,0.281834
17.10,0.263448
17.11,0.320307
17.12,0.311395
17.14,0.408210
17.15,0.347056
17.16,0.345508
17.17,0.379980
17.18,0.382008
17.19,0.340430
17.21,0.400277
17.22,0.376840
17.23,0.298559
17.24,0.422660
17.25,0.369231
17.26,0.309957
17.28,0.332840
17.29,0.370464
17.30,0.536263
17.31,0.564378
17.32,0.465398
17.33,0.442049
17.35,0.229589
17.36,0.568399
17.37,0.520955
17.38,0.488121
17.39,0.236549
17.40,0.316058
17.41,0.370363
17.43,0.483303
17.44,0.372665
17.45,0.359731
17.46,0.316524
17.47,0.248386
17.48,0.508867
17.50,0.600941
17.51,0.470112
17.52,0.348296
17.53,0.254301
17.54,0.314535
17.55,0.227278
17.57,0.200888
17.58,0.252624
17.59,0.207569
17.60,0.220738
17.61,0.218489
17.62,0.217399
17.64,0.200645
17.65,0.245981
17.66,0.354839
17.67,0.464985
17.68,0.346151
17.69,0.275915
17.71,0.339490
17.72,0.300713
17.73,0.195452
17.74,0.385879
17.75,0.466000
17.76,0.363651
17.77,0.366904
17.79,0.419291
17.80,0.363059
17.81,0.228438
17.82,0.347139
17.83,0.394788
17.84,0.269918
17.86,0.367402
17.87,0.340684
17.88,0.248734
17.89,0.416464
17.90,0.472090
17.91,0.611945
17.93,0.589065
17.94,0.473559
17.95,0.466351
17.96,0.372208
17.97,0.428794
17.98,0.465506
18.00,0.383928
18.01,0.501467
18.02,0.459270
18.03,0.460179
18.04,0.338255
